,prod_id,is_ebook,prod_name,prod_base_price,disc_rate,disc_price,sale_price,total_sales,table_of_content,smry,pblcr,pblcr_review,image_id,isbn,pblsh_date,total_pages,total_books,trlr,ord_ab_stus_code,dawn_deli_chk,star_avg,cate_code,reg_date,reg_id,up_date,up_id,author_info_id,ord_chk_code,code_type
10,prod11,Y,스즈메의 문단속,13000,10,1300,11700,9138,스즈메의 문단속 목차입니다.,규슈의 조용한 마을에서 이모와 함께 살아가는 17살 소녀 스즈메. 어느 날 등굣길에 아름다운 청년과 스쳐간 스즈메는 “문을 찾고 있다”는 그의 뒤를 쫓아 산속 폐허에 들어선다. 그곳에서 스즈메가 발견한 것은 붕괴에서 빗겨난 듯 덩그러니 남겨진 낡고 하얀 문. 무언가에 이끌리듯 스즈메는 문을 향해 손을 뻗는데…. 과거와 현재와 미래를 잇는 스즈메의 ‘문단속’ 이야기가 시작된다. 2023년 3월 8일 개봉 예정인 극장판 애니메이션 《스즈메의 문단속》의 원작소설이다. 신카이 마코토 감독이 직접 집필하여 영화에서 소개되지 않은 캐릭터의 감정과 더 정밀한 세계관의 묘사를 담았다. 『너의 이름은。』 이후의 작품을 관람하고 읽은 팬이라면 어느 정도 짐작하고 있었을 신카이 마코토 감독의 마음이 활자로 온전히 적혀 있는 셈. 길지 않은 작가 후기이지만 신카이 마코토 감독의 팬이라면 그의 창작이 어디서 비롯되고 있는지 확인하는 계기가 될 것이다. 또한 앞으로 신카이 마코토 감독이 어떤 작품을 선보일지 기대하게 될 것이다.,대원씨아이,스즈메의 문단속 책은 정말 훌륭합니다.,https://contents.kyobobook.co.kr/sih/fit-in/280x0/pdt/9791169791977.jpg,9791169791977,2023-01-13,638,2,윤번역,,N,,020201,now(),admin,now(),admin,AUTH48,AVBL,202
11,prod12,N,메리골드 마음 세탁소(30만 부 기념 한정 플라워 에디션),15000,10,1500,13500,81079,메리골드 마음 세탁소(30만 부 기념 한정 플라워 에디션) 목차입니다.,"윤정은 작가의 소설 『메리골드 마음 세탁소』가 독자들의 사랑에 힘입어 더욱 화사하고 몽환적인 표지로 돌아왔다. 출간 직후 베스트셀러에 오른 『메리골드 마음 세탁소』는 1년이 채 안 되어 영미권과 프랑스·이탈리아를 비롯한 유럽권, 중국·대만·인도네시아 등지의 아시아권까지 해외 판권이 수출되었다. 한국 소설 최초로 펭귄랜덤하우스 UK에 최고가 수출 계약이 체결되면서 세계적인 러브콜을 입증하기도 했다. 국내는 물론이고 전 세계에서 사랑받는 한국소설의 포문을 열면서, 이 책은 독자들에게 명실상부 가장 공감되고 아름다운 한국형 힐링 소설로 자리매김했다. 이번 『메리골드 마음 세탁소』 플라워 에디션에는 그간 독자들에게 받은 사랑에 보답하는 감사의 마음을 담았다. 100만 부 이상 판매된 컬러링북과 세계적 기업과의 컬래버레이션으로 잘 알려진 송지혜 작가가 초판본을 업그레이드한 아름다운 컬러 일러스트로 빛을 밝혀주었고, 표지에 따뜻함이 느껴지는 벨벳 코팅을 입혀 더욱 정성을 담아 독자들에게 다가간다. 연말연시의 새 출발을 응원하는 마음으로 다양한 굿즈를 함께 제작하여 풍성한 선물로도 제격이다. 우리는 가끔 시간을 되돌려 과거로 돌아가 후회됐던 일을 되돌리고 싶어 한다. 그런데 과연 그 일을 지워버리는 게 현명한 선택일까? 그리고 그 기억을 지웠을 때 지금의 내가 있을 수 있을까? 만약 그 기억만 없다면 앞으로 행복만 할 수 있을까? 『메리골드 마음 세탁소』는 한밤중 언덕 위에 생겨난, 조금 수상하고도 신비로운 세탁소에서 벌어지는 일들을 그린 힐링 판타지 소설이다. 창백하게 하얀 얼굴에 젓가락처럼 마른 몸, 까맣고 구불구불 긴 머리의 미스테리한 여자는 세탁소를 찾아오는 누군가를 위해 매일같이 따뜻한 차를 끓인다. 차를 마신 이들은 어느 누구에게도 말하지 못했던 비밀스러운 이야기들을 자기도 모르게 그녀에게 털어놓는다. 아픈 날의 기억을 얼룩 지우듯 모조리 깨끗이 지워달라고 부탁한 사람들은 과연 세탁소를 나서며 행복해질 수 있을까? 『하고 싶은 대로 살아도 괜찮아』를 비롯해 약 50만 독자들에게 큰 사랑을 받아온 에세이스트 윤정은 작가가 문학상 수상 이후 11년 만에 장편소설 『메리골드 마음 세탁소』를 통해 독자와 만난다. 조용한 마을에 마법처럼 등장한 세탁소를 오가는 사람들의 갖가지 사연과, 속 깊은 대화를 통해 세탁소 주인 ‘지은’의 내면에 찾아오는 변화를 따뜻한 시선으로 그려냈다. 가난에 시달려 꿈을 포기한 어린 시절, 사랑했던 연인의 배신, 부와 명예에 홀려 놓쳐버린 삶, 학교 폭력으로 인한 상처와 방황, 자식을 위해 몸 바쳐 보낸 청춘 등 우리 각자의 삶을 닮은 이야기가 마음을 울린다. 상처를 인정하고 마음을 열어 보이는 용기와, 이웃의 아픔에 공감하고 상처를 위로하는 따뜻한 마음이 작품 전반에 진하게 녹아 있다. 이 책 『메리골드 마음 세탁소』는 벼랑 끝에 몰린 것 같은 어느 날, 마음 같은 건 없었으면 좋겠다고 생각되는 그런 날에 숨어들어 상처를 털어낼 수 있는 은신처가 되어줄 것이다.",북로망스,메리골드 마음 세탁소(30만 부 기념 한정 플라워 에디션) 책은 정말 훌륭합니다.,https://contents.kyobobook.co.kr/sih/fit-in/280x0/pdt/9791191891287.jpg,9791191891287,2023-03-06,504,3,이번역,,Y,,020103,now(),admin,now(),admin,AUTH31,AVBL,202
12,prod13,N,돈의 속성(300쇄 리커버에디션),17800,10,1780,16020,99258,돈의 속성(300쇄 리커버에디션) 목차입니다.,"2020ㆍ2021ㆍ2022ㆍ2023 4년 연속 최장기 베스트셀러 80만 깨어있는 독자들이 선택한 경제경영 필독서 『돈의 속성』 ▶ 『돈의 속성』 300쇄 기념 개정증보판 발행! ▶ 『돈의 속성』 300쇄 기념, 김승호 회장의 추가 메시지를 담다! ▶ 중국, 일본, 대만, 태국 4개국 출간! 이 책은 초판 발행 후, 경제경영 필도서로 자리매김한 『돈의 속성』 300쇄 기념 개정증보판이다. 300쇄에 맞춰 코로나19로 바뀐 경제상황과 돈에 관한 김승호 회장의 추가 메시지를 담았다.",스노우폭스북스,돈의 속성(300쇄 리커버에디션) 책은 정말 훌륭합니다.,https://contents.kyobobook.co.kr/sih/fit-in/280x0/pdt/9791188331796.jpg,9791188331796,2020-06-15,506,2,오번역,,Y,,010305,now(),admin,now(),admin,AUTH44,OSKT,202
13,prod14,Y,만일 내가 인생을 다시 산다면(35만 부 기념 스페셜 에디션),17200,10,1720,15480,44310,만일 내가 인생을 다시 산다면(35만 부 기념 스페셜 에디션) 목차입니다.,"30년 동안 정신분석 전문의로 일해 온 김혜남이 벌써 마흔이 된 당신에게 해 주고 싶은 말들을 담은 책이다. 그녀는 지금껏 살면서 한 가지 후회하는 게 있다면 스스로를 너무 닦달하며 인생을 숙제처럼 산 것이라고 말한다. 의사로, 엄마로, 아내로, 며느리로, 딸로 살면서 늘 의무와 책임감에 치여 어떻게든 그 모든 역할을 잘해 내려 애썼고 그러다 보니 정작 누려야 할 삶의 즐거움들을 놓쳐 버렸다는 것이다. 그러다 22년 전 마흔세 살에 파킨슨병 진단을 받으며 비로소 알게 되었다. 자신이 없으면 집안도 병원도 제대로 안 굴러갈 것 같았는데 세상은 너무나 멀쩡히 잘 굴러갔다. 그제야 그녀는 자신의 곁을 지켜 주는 사람들을 다시 보게 되었고, 놓쳐서는 안 될 인생의 소중한 것들이 무엇인지를 돌아보게 되었다. 그래서 벌써 마흔이 되어 버린, 후회 없는 인생을 살고 싶은 사람들에게 말해 주고 싶은 것도 딱 한가지다. “하나의 문이 닫히면 또 하나의 문이 열린다. 그러니 더 이상 고민하지 말고 그냥 재미있게 살아라!” 이 책은 2015년 ‘오늘 내가 사는 게 재미있는 이유’라는 제목으로 출간, 독자들의 사랑을 받으며 10만 부 돌파 베스트셀러가 된 것을 기념해 펴낸 스페셜 에디션으로 저자가 30년간 정신분석 전문의로 일하며 깨달은 인생의 비밀과 22년간 파킨슨병을 앓으면서도 유쾌하게 살 수 있는 이유를 전한다. 또한 ‘완벽한 때는 결코 오지 않는 법이다’, ‘때론 버티는 것이 답이다’, ‘제발 모든 것을 상처라고 말하지 말 것’, ‘가까운 사람일수록 해서는 안 될 것들이 있다’ 등 환자들에게 미처 하지 못했던 그러나 꼭 해 주고 싶은 이야기들을 담고 있다.",메이븐,만일 내가 인생을 다시 산다면(35만 부 기념 스페셜 에디션) 책은 정말 훌륭합니다.,https://contents.kyobobook.co.kr/sih/fit-in/280x0/pdt/9791190538510.jpg,9791190538510,2022-11-11,769,1,이번역,,Y,,010102,now(),admin,now(),admin,AUTH39,AVBL,202
14,prod15,N,트렌드 코리아 2024,19000,10,1900,17100,31103,트렌드 코리아 2024 목차입니다.,"모든 일은 서서히 준비되고 있다가 갑작스럽게 나타난다. 챗GPT가 그랬다. 인공지능 기술과 이야기가 수도 없이 나왔지만, 챗GPT만큼 우리에게 충격을 주는 것은 없었다. 무엇이 달랐던 것일까? ‘자연어’ 소통이 가능하다는 점일 것이다. “가장 인기 있는 새로운 프로그래밍 언어는 영어”라는 말이 나오는 이유다. 여기서 말하는 ‘영어’는 한국어도 될 수 있고, 일본어도 될 수 있다. 그러니까 그냥 평상시의 말과 글로 이루어지는 인공지능 시대에 돌입한 것이다. 모든 학자들이, 모든 책들이 ‘AI’와 ‘인공지능’, ‘챗GPT’를 얘기하는 이 시점에서 『트렌드 코리아 2024』는 인간의 역할 혹은 역량에 주목했다. 중요한 점은 이것이다. 즉, AI는 자신이 내놓은 결과물을 평가할 수 없다. 그것에 점수를 매기고 그 결과물을 채택할지 말지를 결정하는 것은 궁극적으로 인간의 몫이다. 미드저니가 아무리 환상적인 그림을 그릴지라도, 그 마지막 터치는 인간에게 남겨져 있다. 바로 ‘화룡점정’이다. 오롯이 인간만의 역량을 최대한 끌어올리는 것. 이를 위해 우리는 무엇을 알아야 하고, 무엇을 준비해야 할까? 2배속 사회에서 균형점을 찾기 위한 여백은 무엇인가? 올해의 〈트렌드 코리아〉는 유독 천천히 읽기를 권한다.",미래의창,트렌드 코리아 2024 책은 정말 훌륭합니다.,https://contents.kyobobook.co.kr/sih/fit-in/280x0/pdt/9788959897179.jpg,9788959897179,2023-10-12,202,3,유번역,,N,,010305,now(),admin,now(),admin,AUTH32,STOP,202
15,prod16,N,기분이 태도가 되지 말자(20만부 기념),16000,10,1600,14400,84310,기분이 태도가 되지 말자(20만부 기념) 목차입니다.,"부정적인 감정으로 부터 스스로를 보호하고 긍정적인 감정을 끌어올려 평온한 심리 상태를 유지하는 비결! 인생을 결정하는 건 바로 하루의 기분이다. 그날의 기분이 하루의 성과를 결정하고,하루의 성과들이 모여 미래를 만들고그 미래들이 곧 내 인생이 되기 때문이다. 감정을 조절하면 미래가 바뀐다. 인생을 결정하는 건 바로 하루의 기분이다. 그날의 기분이 하루의 성과를 결정하고, 하루의 성과들이 모여 미래를 만들고 그 미래들이 곧 내 인생이 되기 때문이다. 감정을 조절하면 미래가 바뀐다. 이 책을 통해 자신의 감정을 현명하게 통제하는 방법을 배우고 인생을 바꾸는 계기가 되기를 바란다.",하이스트,기분이 태도가 되지 말자(20만부 기념) 책은 정말 훌륭합니다.,https://contents.kyobobook.co.kr/sih/fit-in/280x0/pdt/9791197647666.jpg,9791197647666,2022-11-25,788,1,오번역,,N,,010101,now(),admin,now(),admin,AUTH45,AVBL,202
16,prod17,N,퓨처 셀프,19800,10,1980,17820,13161,퓨처 셀프 목차입니다.,"살 날이 얼마 남지 않은 ‘미래의 내’가 현재로 시간 여행을 왔다고 상상해보자. ‘현재의 나’는 해야 할 일은 미뤄둔 채 소파에 누워 핸드폰을 보느라 시간 가는 줄 모른다. 당장 사고 싶은 것, 먹고 싶은 것에 생각 없이 돈을 쓰고, ‘다음 달의 나’에게 결제를 미룬다. 자극적이고 간편한 정크 푸드를 즐겨 먹으며 건강은 생각하지 않는다. 어린 자녀와 눈을 맞추고 시간을 보내기보다 잔소리와 고성이 오가는 전쟁 같은 하루하루를 보낸다. 이 모습을 본 ‘미래의 나’는 과연 어떤 말을 하고 싶을까? 혹시 지금의 내 모습과 크게 다르지 않다고 생각하는가? 미래의 모습이 그려지지 않는다면, 현재의 내가 좀 더 나은 모습이기를 원한다면 이 책이 해답을 제시해줄 것이다. ‘미래의 나는 어떤 모습일까?’라는 질문은 우리가 인생에서 쉽게 놓치는 중요한 진실에 이르게 한다. 즉, 미래의 나와 연결될수록 현재 더 나은 삶을 살게 된다는 것이다. 이 책은 미래의 내가 어떤 모습일지 깊이 생각해보고, 지금 그 사람이 되는 방법을 구체적으로 알려주는 인생 지침서이다. 상상한 미래 자아는 현실에서 원동력이 되어 목표와 우선순위가 달라지고, 이에 맞게 행동하게 만든다. 그렇기에 우리가 다시 예전 모습으로 돌아가려 하거나 의지가 약해질 때마다, 혹은 작은 성취를 맛본 후 다음 목표를 정해야 할 때 이 책을 옆에 두고 수시로 꺼내 보기를 권한다. 이 책의 저자인 벤저민 하디는 저명한 조직심리학자로, ‘미래의 나’를 적용하는 과학 분야에서 세계 최고의 전문가다. ‘미래의 나’와 관련된 연구가 점점 많아지고 있는 가운데, 그는 이 주제를 완벽하게 다룬 책을 발표했다. 그의 오랜 연구 결과와 집약된 이론을 국내에서 책으로 만날 수 있게 된 것이다. 그는 팟캐스트와 유튜브, 웹사이트, 기업 강연을 통해서도 ‘미래의 자신’을 명확하게 하고, 목표한 방향으로 이끄는 실용적인 전략을 공유하며 많은 사람의 성장과 발전을 돕고 있다. 이 책은 크게 세 파트로 구성되어 있다. 파트1은 ‘미래의 나’를 위협하는 요인 7가지를, 파트2는 ‘미래의 나’에 대한 진실 7가지를, 파트3은 ‘미래의 내’가 되는 7단계를 구체적으로 제시한다. 각 단계마다 자신을 점검해볼 수 있는 체크리스트와, 미래의 나와 연결하는 활동들이 포함된 워크지를 제공하고 있다. 또한 각 장의 핵심 내용은 일러스트를 통해 기억에 선명하게 남도록 도와주고, 파트가 끝날 때마다 KEY POINT로 요약해서 정리해준다. 특히 ‘미래의 나’와 연결하는 것이 중요하다는 점을 유명인들의 일화를 통해 소개해 재미를 더하고, 쉽게 이해할 수 있도록 설명한다. 이 책은 단순히 ‘미래의 나’를 생각에서 그치지 않고 행동하게 만드는 구체적인 방법을 제시한다는 점에서 당신의 삶을 변화시키는 데 최고의 안내자 역할을 할 것이다.",상상스퀘어,퓨처 셀프 책은 정말 훌륭합니다.,https://contents.kyobobook.co.kr/sih/fit-in/280x0/pdt/9791192389325.jpg,9791192389325,2023-08-30,829,1,안번역,,N,,020101,now(),admin,now(),admin,AUTH38,AVBL,202
17,prod18,N,불편한 편의점 2(단풍 에디션),14000,10,1400,12600,23444,불편한 편의점 2(단풍 에디션) 목차입니다.,"출간 후 1년이 넘도록 독자의 사랑을 받으며 베스트셀러 상위권을 지키고 있는 소설, 김호연 작가의 『불편한 편의점』이 그 두 번째 이야기로 다시 찾아왔다. 서울역 노숙인 독고 씨가 편의점의 야간 알바로 일하면서 시작되는 1편의 이야기는 예측불허의 웃음과 따스한 온기로 잔잔한 감동을 선사했다. 『불편한 편의점 2』는 전편의 위트와 속 깊은 시선을 이어가며 더욱 진득한 이야기로 독자를 끌어당긴다. 소설은 1편의 시간으로부터 1년 반이 흐른 여름날의 편의점을 스케치하며 시작된다. 그동안 세상도 달라지고 청파동의 ALWAYS편의점도 이모저모 바뀌었다. 숨이 턱턱 막히는 더위에도 마스크를 써야 하는 도입부의 묘사는 소설 속 현실에도 코로나가 있음을 짐작게 한다. 아들과의 불화로 답답해하던 선숙은 점장이 되었고, 편의점을 팔자고 조르던 염 여사의 말썽꾼 아들 민식은 사장이 되어 있다. 말이 사장이지, 민식은 경영에는 관심이 없고 수익 운운하며 주휴수당 같은 비용 줄이기에만 열을 올리니, 여러모로 ‘진짜로 불편해진’ 편의점이 아닐 수 없는데……. 그러던 중 독고의 후임으로 밤 시간을 책임지던 곽 씨가 그만두고 새 야간 알바가 들어오면서 편의점은 다시 한 번 변화를 맞이한다. 새로 온 알바는 커다란 덩치와 부담스러운 행동이 누군가를 연상시키는 40대 사내. 그는 인간 알바몬이라도 되는 양 화려한 알바 경력을 자랑하지만 정작 편의점 일은 어수룩하기만 하다. 게다가 수다쟁이에 오지랖은 못 말릴 지경이어서 점장 선숙에게 핀잔을 뜯기 일쑤다. 그러거나 말거나 그는 황근배라는 이름 대신 홍금보라는 별명이 적힌 명찰을 가슴에 달고 마냥 느긋하게 손님들을 맞으며 편의점의 밤을 지켜 나간다.",나무옆의자,불편한 편의점 2(단풍 에디션) 책은 정말 훌륭합니다.,https://contents.kyobobook.co.kr/sih/fit-in/280x0/pdt/9791161571379.jpg,9791161571379,2022-08-10,644,3,김번역,,Y,,010101,now(),admin,now(),admin,AUTH41,OSKT,202
18,prod19,N,당신은 결국 무엇이든 해내는 사람(10만 부 기념 특별 리커버 에디션),17000,10,1700,15300,90802,당신은 결국 무엇이든 해내는 사람(10만 부 기념 특별 리커버 에디션) 목차입니다.,"『내가 죽으면 장례식에 누가 와줄까』를 통해 수많은 독자의 사랑을 받은 김상현 작가의 신작 『당신은 결국 무엇이든 해내는 사람』이 10만 부라는 놀라운 기록을 보여주며 에세이 베스트셀러 1위, 카카오톡 선물하기 1위를 기록하는 등 많은 이들에게 큰 사랑을 받고 있다. 이 책은 힘든 시기, 제목만으로도 큰 위로와 응원을 받은 것 같다며, 작가의 솔직하고 따뜻한 문장을 통해 자신을 믿고 나아갈 수 있는 동기부여와 용기를 얻었다고 말하는 독자들이 많았다. 이에 10만 부 기념 특별 리커버 에디션을 준비했다. 이번 에디션이 특별한 건, 바로 이 책의 주인공인 OO의 ‘이름’이 적힌 순간, 세상에 단 하나뿐인 책으로 완성된다는 점이다. 당신의 이름, 혹은 응원을 보내고 싶은 소중한 사람의 이름을 책 표지의 ‘밑줄’에 적어 선물해보자. 결국 우리는 무엇이든 해낼 수 있는 사람이니까. 흔들리고 떠밀리고 넘어져도 나는, 당신은, 우리는 결국 해낼 것이라는 믿음의 문장들 『내가 죽으면 장례식에 누가 와줄까』를 통해 인간관계와 행복에 대해 따뜻한 시선과 위로의 문장을 전한 김상현 작가는 신작 『당신은 결국 무엇이든 해내는 사람』을 통해 더 나아가 나 자신을 제대로 바라볼 수 있는 힘을, 수많은 시행착오에도 불구하고 우리는 무엇이든 이루어낼 수 있는 사람임을, 희망과 믿음의 문장들로 담아냈다. 1장 ‘삶에 아무것도 남지 않은 것만 같을 때’에서는 좌절하고 무기력해지는 불안한 날들 속에서도 결국 나만의 속도를 찾아가는 과정을 담고 있으며, 2장 ‘불안하지 않다면 어떠한 고민도 없다는 거니까’에서는 불안하다는 것은 결국 지금보다 더 나은 방향으로 나아가고자 것임을 긍정적인 다짐과 자세를 통해 이야기하고 있다. 마지막으로 3장 ‘무엇이 되더라도 무엇을 하더라도’에서는 그 어떤 길이라도 멈춰있지만 않으면 언젠가는 반드시 원하는 목적지에 도착할 것이라는 위로와 함께 결국 우리는 무엇이든 해낼 수 있는 사람이라는 희망을 전하고 있다. 삶에 아무 것도 남지 않은 것만 같을 때, 무엇을 해야 할지 알 수 없어 막막할 때, 이 책이 당신을 한 걸음 더 나아가게 하는 희망의 메시지가 되어 줄 것이다.",필름(Feelm),당신은 결국 무엇이든 해내는 사람(10만 부 기념 특별 리커버 에디션) 책은 정말 훌륭합니다.,https://contents.kyobobook.co.kr/sih/fit-in/280x0/pdt/9791188469994.jpg,9791188469994,2022-04-20,635,2,한번역,,N,,010102,now(),admin,now(),admin,AUTH31,AVBL,202
19,prod20,Y,해커스 토익 기출 VOCA(보카),12900,10,1290,11610,46898,해커스 토익 기출 VOCA(보카) 목차입니다.,1. 토익 기출 보카 30일 완성! 2. 주제별 연상암기로 쉽고 재미있게 단어 학습 3. 최신 기출 단어 및 출제포인트 수록 4. 목표 점수대별 필수 단어로 맞춤 학습 가능 5. 출제율 높은 핵심 단어만 골라 효율적으로 학습 6. 토익 신유형 대비 〈토익 필수 이디엄 표현〉 수록 7. 실전 감각을 키우는 토익 실전문제 13회분 제공(교재 3회+온라인 10회),해커스어학연구소,해커스 토익 기출 VOCA(보카) 책은 정말 훌륭합니다.,https://contents.kyobobook.co.kr/sih/fit-in/280x0/pdt/9788965422785.jpg,9788965422785,2023-07-24,529,3,황번역,,Y,,020205,now(),admin,now(),admin,AUTH23,AVBL,202
20,prod21,N,모든 삶은 흐른다,16800,10,1680,15120,27739,모든 삶은 흐른다 목차입니다.,"“이 책은 흐르는 삶 속에서 ‘자기 자신’이라는 유일한 섬이 되는 길을 안내한다. 삶은 내가 내 의지대로 살아가는 게 아니라 그저 흘러가며 살아지는 것이다.” _ 최재천(이화여대 에코과학부 석좌교수, 생명다양성재단 이사장) “인생과 바다에 대해서 어쩌면 이렇게까지 깊고 넓고 새로운 통찰을 할 수 있을까? 내내 감탄하면서 읽었다.” _ 이해인(수녀, 시인) 그 어느 때보다 본질에 집중해야 할 필요를 느끼는 요즘, 우리에게 '무한함'과 삶의 모습을 있는 그대로 보여주는 자연이 있다. 잔잔하면서도 거칠고, 당장 와 닿을 것 같으면서도 금세 멀어지는, 고요하되 강한 존재감을 드러내는 ‘바다’가 바로 그것이다. 바다의 물결만큼 자연스러운 움직임은 없고, 대륙을 둘러싼 바다만큼 커다란 생명줄은 없다. 선원들의 용기, 변함없이 밝은 등대의 불빛, 계속 헤엄치는 상어의 힘, 한시도 같은 모습을 보이지 않는 거친 파도까지. 살아 숨 쉬는 철학인 바다는 존재 그 자체로 우리에게 감동을 안겨주며, 깊은 지혜와 생각지도 못한 인생철학을 가르쳐준다. 《모든 삶은 흐른다》는 2022년 프랑스 최고의 철학과 교수로 꼽힌 로랑스 드빌레르의 인문에세이로 출간 후 프랑스 현지 언론의 극찬을 받으며 아마존 베스트셀러에 올랐다. 저자는 낯선 ‘인생’을 제대로 ‘항해’하려면 바다를 이해하라고 조언한다. 바다가 우리의 삶과 가장 흡사한 자연이기 때문이다. 고난과 역경, 환희와 기쁨, 탄생과 죽음이 공존하는 바다가 던지는 철학적 사유에 귀를 기울이다 보면 앞으로 어떻게 살아야 하는지 그 답을 찾을 수 있다. 때때로 삶이 곡예를 하는 듯해도, 저 멀리 삶이 몰아치듯 떠밀려와도, 삶으로부터 잠시 물러나더라도 좌절하거나 주저할 필요는 없다. 잠시도 쉬지 않고 물결치는 바다처럼 삶도 자연스럽게 물결치며 흐를 뿐이다. 그러한 “삶을 직접 조종하는 선장이 되는 것”, 이는 이 책의 마지막 페이지를 넘기며 우리가 해야 할 가장 아름다운 선서일 것이다.",피카(FIKA),모든 삶은 흐른다 책은 정말 훌륭합니다.,https://contents.kyobobook.co.kr/sih/fit-in/280x0/pdt/9791190299770.jpg,9791190299770,2023-04-03,407,2,이번역,,N,,010103,now(),admin,now(),admin,AUTH35,AVBL,202
